id,line,log_line
40090,16,2.772588722
40091,120,4.787491743
40093,334,5.811140993
40095,385,5.953243334
40096,1053,6.959398512
40097,223,5.407171771
40098,21,3.044522438
40100,44,3.784189634
40101,11,2.397895273
40102,2,0.693147181
40103,42,3.737669618
40112,129,4.859812404
40117,3,1.098612289
40119,216,5.375278408
40123,35,3.555348061
40124,244,5.497168225
40126,36,3.583518938
40129,81,4.394449155
40130,1747,7.46565531
40131,3,1.098612289
40135,989,6.896694332
40136,2,0.693147181
40138,466,6.144185634
40140,16,2.772588722
40141,21,3.044522438
40145,41,3.713572067
40146,4,1.386294361
40148,45,3.80666249
40153,17,2.833213344
40156,118,4.770684624
40157,9,2.197224577
40158,13,2.564949357
40159,13,2.564949357
40161,8,2.079441542
40162,21,3.044522438
40164,740,6.606650186
40171,2,0.693147181
40211,1,0
40213,4,1.386294361
40214,32,3.465735903
40215,12,2.48490665
40216,144,4.9698133
40218,8,2.079441542
40219,4,1.386294361
40220,1,0
40221,3,1.098612289
40222,8,2.079441542
40230,2,0.693147181
40231,51,3.931825633
40232,22,3.091042453
40233,61,4.110873864
40234,12,2.48490665
40239,4,1.386294361
40240,5,1.609437912
40241,2,0.693147181
40242,142,4.955827058
40243,6,1.791759469
40246,2,0.693147181
40249,8,2.079441542
40250,168,5.123963979
40251,291,5.673323267
40253,3,1.098612289
40254,2,0.693147181
40255,2,0.693147181
40256,4,1.386294361
40259,5,1.609437912
40260,3,1.098612289
40261,3,1.098612289
40262,83,4.418840608
40263,40,3.688879454
40269,688,6.533788838
40284,68,4.219507705
40285,47,3.850147602
40286,11,2.397895273
40289,99,4.59511985
40292,7,1.945910149
40294,40,3.688879454
40299,2,0.693147181
40300,1863,7.529943371
40301,2,0.693147181
40304,1,0
40305,2,0.693147181
40307,15,2.708050201
40311,51,3.931825633
40315,6,1.791759469
40316,2,0.693147181
40317,76,4.33073334
40318,7,1.945910149
40320,21,3.044522438
40323,312,5.743003188
40325,670,6.507277712
40329,10,2.302585093
40331,2,0.693147181
40333,12,2.48490665
40334,1,0
40335,6,1.791759469
40339,5,1.609437912
40340,4,1.386294361
40341,4,1.386294361
40342,377,5.932245187
40343,7,1.945910149
40344,4,1.386294361
40346,252,5.529429088
40347,2,0.693147181
40349,1,0
40350,35,3.555348061
40353,115,4.744932128
40358,2,0.693147181
40363,15,2.708050201
40366,12,2.48490665
40367,92,4.521788577
40368,86,4.454347296
40369,22,3.091042453
40370,2,0.693147181
40373,5,1.609437912
40376,2,0.693147181
40378,3,1.098612289
40379,27,3.295836866
40381,54,3.988984047
40383,14,2.63905733
40384,12,2.48490665
40386,8,2.079441542
40387,1,0
40390,409,6.013715156
40391,2,0.693147181
40393,4,1.386294361
40394,10,2.302585093
40395,40,3.688879454
40396,42,3.737669618
40397,10,2.302585093
40399,171,5.141663557
40401,298,5.697093487
40402,32,3.465735903
40403,5,1.609437912
40404,2,0.693147181
40405,5,1.609437912
40406,36,3.583518938
40411,70,4.248495242
40412,2,0.693147181
40416,26,3.258096538
40417,23,3.135494216
40418,267,5.587248658
40420,2,0.693147181
40422,50,3.912023005
40423,4,1.386294361
40424,4,1.386294361
40425,8,2.079441542
40427,4,1.386294361
40429,598,6.393590754
40431,8,2.079441542
40433,183,5.209486153
40434,42,3.737669618
40435,37,3.610917913
40436,130,4.86753445
40437,16,2.772588722
40439,43,3.761200116
40440,26,3.258096538
40442,583,6.368187186
40444,478,6.169610732
40445,224,5.411646052
40446,2,0.693147181
40449,17,2.833213344
40450,35,3.555348061
40457,3,1.098612289
40461,15,2.708050201
40462,177,5.176149733
40463,8,2.079441542
40464,29,3.36729583
40466,3,1.098612289
40469,13,2.564949357
40470,233,5.451038454
40474,245,5.501258211
40477,27,3.295836866
40479,10,2.302585093
40480,2,0.693147181
40481,20,2.995732274
40482,18,2.890371758
40486,1,0
40487,14,2.63905733
40488,6,1.791759469
40489,16,2.772588722
40490,2,0.693147181
40491,4,1.386294361
40492,92,4.521788577
40496,41,3.713572067
40497,4,1.386294361
40499,2,0.693147181
40500,16,2.772588722
40502,510,6.234410726
40503,1,0
40504,17,2.833213344
40505,1,0
40506,24,3.17805383
40507,8,2.079441542
40508,9,2.197224577
40510,6,1.791759469
40511,11,2.397895273
40512,17,2.833213344
40513,31,3.433987204
40514,143,4.96284463
40537,21,3.044522438
40540,176,5.170483995
40542,88,4.477336814
40543,16,2.772588722
40544,297,5.693732139
40546,5,1.609437912
40547,6,1.791759469
40548,30,3.401197382
40550,360,5.886104031
40551,24,3.17805383
40553,2,0.693147181
40554,32,3.465735903
40555,166,5.111987788
40556,150,5.010635294
40557,4,1.386294361
40558,10,2.302585093
40560,7,1.945910149
40561,12,2.48490665
40562,61,4.110873864
40563,47,3.850147602
40564,276,5.620400866
40565,88,4.477336814
40566,18,2.890371758
40567,6,1.791759469
40570,4,1.386294361
40571,8,2.079441542
40572,14,2.63905733
40573,1272,7.148345744
40574,12,2.48490665
40575,74,4.304065093
40578,2,0.693147181
40579,160,5.075173815
40580,273,5.609471795
40581,43,3.761200116
40585,16,2.772588722
40591,2,0.693147181
40592,111,4.709530201
40594,22094,10.00306136
40601,87,4.465908119
40602,2,0.693147181
40608,55,4.007333185
40611,64,4.158883083
40615,9,2.197224577
40619,14,2.63905733
40623,1692,7.43366654
40624,6,1.791759469
40625,22,3.091042453
40626,16,2.772588722
40627,3,1.098612289
40630,6027,8.704004653
40631,102,4.624972813
40632,14,2.63905733
40633,8,2.079441542
40634,167,5.117993812
40635,213,5.361292166
40636,12,2.48490665
40637,10,2.302585093
40638,24,3.17805383
40639,6,1.791759469
40640,32,3.465735903
40641,45,3.80666249
40642,10,2.302585093
40643,6,1.791759469
40644,226,5.420534999
40646,42,3.737669618
40647,69,4.234106505
40648,11,2.397895273
40651,44,3.784189634
40652,8,2.079441542
40653,530,6.272877007
40654,10,2.302585093
40655,4,1.386294361
40657,12,2.48490665
40658,9,2.197224577
40659,1,0
40662,4,1.386294361
40664,2,0.693147181
40665,7,1.945910149
40668,138,4.927253685
40670,148,4.997212274
40671,15,2.708050201
40673,39,3.663561646
40674,1172,7.06646697
40677,24,3.17805383
40679,10,2.302585093
40680,75,4.317488114
40681,101,4.615120517
40683,4,1.386294361
40684,6,1.791759469
40685,12,2.48490665
40686,315,5.752572639
40688,9,2.197224577
40689,12,2.48490665
40690,6,1.791759469
40691,24,3.17805383
40692,7,1.945910149
40693,22,3.091042453
40694,10,2.302585093
40695,16,2.772588722
40696,22,3.091042453
40699,2,0.693147181
40700,88,4.477336814
40701,32,3.465735903
40702,2,0.693147181
40703,3,1.098612289
40705,92,4.521788577
40706,17,2.833213344
40707,7,1.945910149
40718,86,4.454347296
40719,4,1.386294361
40720,142,4.955827058
40721,3,1.098612289
40722,2,0.693147181
40734,6,1.791759469
40740,5,1.609437912
40745,30,3.401197382
40746,30,3.401197382
40747,41,3.713572067
40748,13,2.564949357
40751,420,6.040254711
40755,2,0.693147181
40760,182,5.204006687
40761,6,1.791759469
40763,951,6.857514063
40764,132,4.882801923
40765,51,3.931825633
40766,11,2.397895273
40767,1,0
40768,38,3.63758616
40769,8,2.079441542
40770,45,3.80666249
40771,19675,9.887104073
40772,9926,9.202912856
40775,6,1.791759469
40777,3,1.098612289
40778,2,0.693147181
40779,156,5.049856007
40781,4,1.386294361
40783,8,2.079441542
40790,101,4.615120517
40791,50,3.912023005
40792,5,1.609437912
40794,62,4.127134385
40795,2,0.693147181
40797,183,5.209486153
40798,43,3.761200116
40799,5,1.609437912
40800,14,2.63905733
40801,8,2.079441542
40802,55,4.007333185
40803,820,6.70930434
40805,4,1.386294361
40807,2,0.693147181
40808,6,1.791759469
40809,3,1.098612289
40810,2,0.693147181
40811,35,3.555348061
40812,312,5.743003188
40814,6880,8.836373931
40815,17,2.833213344
40817,87,4.465908119
40818,53,3.970291914
40819,610,6.413458957
40820,35,3.555348061
40821,4,1.386294361
40822,9,2.197224577
40823,18,2.890371758
40824,2,0.693147181
40825,736,6.601230119
40826,49,3.891820298
40830,3,1.098612289
40833,2,0.693147181
40834,4,1.386294361
40838,17,2.833213344
40841,76,4.33073334
40842,7,1.945910149
40843,4,1.386294361
40844,4,1.386294361
40845,125,4.828313737
40847,3,1.098612289
40848,15,2.708050201
40850,23,3.135494216
40851,32,3.465735903
40852,274,5.613128106
40856,104,4.644390899
40857,96,4.564348191
40859,6,1.791759469
40860,16,2.772588722
40862,29,3.36729583
40867,8,2.079441542
40869,13,2.564949357
40870,141,4.94875989
40872,138,4.927253685
40873,118,4.770684624
40874,45,3.80666249
40875,97,4.574710979
40880,1,0
40882,42,3.737669618
40883,27,3.295836866
40884,4,1.386294361
40885,2,0.693147181
40886,4,1.386294361
40887,100,4.605170186
40889,2,0.693147181
40890,18,2.890371758
40895,11,2.397895273
40897,19,2.944438979
40898,107,4.672828834
40899,2409,7.786967003
40900,0,0
40901,6,1.791759469
40902,8,2.079441542
40903,4,1.386294361
40905,12,2.48490665
40906,4,1.386294361
40907,2,0.693147181
40908,1417,7.25629724
40916,3,1.098612289
40917,4,1.386294361
40918,0,0
40919,4,1.386294361
40920,15,2.708050201
40921,35,3.555348061
40922,4,1.386294361
40923,13,2.564949357
40924,533,6.278521424
40927,6,1.791759469
40928,5780,8.662158962
40929,4,1.386294361
40930,14,2.63905733
40932,10,2.302585093
40933,133,4.890349128
40935,18,2.890371758
40936,138,4.927253685
40937,0,0
40939,9,2.197224577
40940,2,0.693147181
40941,2,0.693147181
40943,570,6.345636361
40947,7,1.945910149
40949,5,1.609437912
40950,12,2.48490665
40951,4,1.386294361
40953,4,1.386294361
40956,8,2.079441542
40957,37151,10.52274597
40958,4,1.386294361
40962,2,0.693147181
40963,4,1.386294361
40965,17,2.833213344
40966,144,4.9698133
40967,2,0.693147181
40968,2,0.693147181
40976,4,1.386294361
40977,16,2.772588722
40978,23,3.135494216
40981,15,2.708050201
40987,31,3.433987204
40990,9,2.197224577
40992,170,5.135798437
40997,1,0
41000,18,2.890371758
41001,43,3.761200116
41002,2,0.693147181
41003,2,0.693147181
41006,15,2.708050201
41007,1,0
41008,3,1.098612289
41011,110,4.700480366
41012,34102,10.43711131
41013,2,0.693147181
41015,8,2.079441542
41016,2968,7.995643604
41017,13,2.564949357
41018,76,4.33073334
41019,60,4.094344562
41020,2,0.693147181
41021,12,2.48490665
41025,39,3.663561646
41026,56,4.025351691
41027,1,0
41028,6,1.791759469
41029,75,4.317488114
41030,121,4.795790546
41032,43,3.761200116
41033,329,5.796057751
41034,26,3.258096538
41035,2,0.693147181
41036,1308,7.176254532
41040,2,0.693147181
41041,12,2.48490665
41042,3,1.098612289
41043,5,1.609437912
41044,9,2.197224577
41045,3,1.098612289
41046,1,0
41047,35,3.555348061
41051,8,2.079441542
41052,2,0.693147181
41054,276,5.620400866
41056,179,5.187385806
41057,14,2.63905733
41059,5,1.609437912
41060,105,4.65396035
41061,18,2.890371758
41062,4,1.386294361
41065,22,3.091042453
41066,1090,6.993932975
41073,27,3.295836866
41075,20,2.995732274
41076,18,2.890371758
41077,24,3.17805383
41078,62,4.127134385
41080,4,1.386294361
41087,244,5.497168225
41088,602,6.400257445
41089,602,6.400257445
41090,16,2.772588722
41091,2,0.693147181
41092,14,2.63905733
41095,3,1.098612289
41097,2,0.693147181
41100,4,1.386294361
41101,3,1.098612289
41103,5,1.609437912
41104,143,4.96284463
41105,33,3.496507561
41106,15,2.708050201
41107,10,2.302585093
41108,6,1.791759469
41109,0,0
41110,3,1.098612289
41111,11,2.397895273
41113,107,4.672828834
41117,13,2.564949357
41118,377,5.932245187
41119,91,4.510859507
41120,27346,10.21632554
41125,124,4.820281566
41126,10,2.302585093
41128,2,0.693147181
41130,148,4.997212274
41131,8,2.079441542
41132,12,2.48490665
41133,322,5.774551546
41135,3,1.098612289
41137,15,2.708050201
41138,10,2.302585093
41140,34,3.526360525
41141,93,4.532599493
41142,2,0.693147181
41143,54,3.988984047
41144,16,2.772588722
41145,45,3.80666249
41146,54,3.988984047
41147,97,4.574710979
41148,40,3.688879454
41149,38,3.63758616
41153,2,0.693147181
41159,4,1.386294361
41164,45,3.80666249
41165,21,3.044522438
41166,62,4.127134385
41168,77,4.343805422
41174,28,3.33220451
41176,27,3.295836866
41177,122,4.804021045
41179,493,6.200509174
41180,142,4.955827058
41181,131,4.875197323
41182,66,4.189654742
41183,10,2.302585093
41185,90,4.49980967
41186,39,3.663561646
41187,7,1.945910149
41188,11,2.397895273
41189,395,5.978885765
41190,128,4.852030264
41191,7,1.945910149
41192,37,3.610917913
41195,11,2.397895273
41197,289,5.666426688
41198,17,2.833213344
41203,27,3.295836866
41209,108,4.682131227
41210,55,4.007333185
41211,6,1.791759469
41213,22,3.091042453
41215,38,3.63758616
41217,7,1.945910149
41218,167,5.117993812
41219,5,1.609437912
41221,14,2.63905733
41223,4,1.386294361
41228,20,2.995732274
41232,2,0.693147181
41233,13,2.564949357
41237,16,2.772588722
41239,4,1.386294361
41241,48,3.871201011
41242,76,4.33073334
41243,2,0.693147181
41245,34,3.526360525
41246,4,1.386294361
41247,11,2.397895273
41248,2,0.693147181
41249,3,1.098612289
41250,3,1.098612289
41251,2,0.693147181
41252,44,3.784189634
41253,1927,7.563719668
41254,3,1.098612289
41256,1927,7.563719668
41258,46,3.828641396
41259,4,1.386294361
41260,8,2.079441542
41261,7,1.945910149
41262,52,3.951243719
41263,61,4.110873864
41265,4,1.386294361
41266,24,3.17805383
41267,4,1.386294361
41268,4,1.386294361
41269,2,0.693147181
41270,156,5.049856007
41271,4,1.386294361
41272,16,2.772588722
41273,8,2.079441542
41274,6,1.791759469
41275,8,2.079441542
41276,88,4.477336814
41278,302,5.710427017
41279,537,6.285998095
41282,0,0
41283,0,0
41285,1,0
41286,8,2.079441542
41287,30,3.401197382
41288,10,2.302585093
41289,3,1.098612289
41290,14,2.63905733
41291,280,5.634789603
41292,755,6.626717749
41293,104,4.644390899
41294,76,4.33073334
41297,1,0
41298,32,3.465735903
41299,169,5.129898715
41300,0,0
41301,4,1.386294361
41302,122,4.804021045
41303,4,1.386294361
41304,4,1.386294361
41305,2,0.693147181
41306,14,2.63905733
41309,2,0.693147181
41310,8,2.079441542
41312,6,1.791759469
41313,93,4.532599493
41314,3,1.098612289
41320,1,0
41321,13,2.564949357
41322,3,1.098612289
41323,30,3.401197382
41324,10,2.302585093
41326,16,2.772588722
41327,492,6.198478716
41328,2,0.693147181
41329,2,0.693147181
41330,66,4.189654742
41331,177,5.176149733
41332,2,0.693147181
41335,2,0.693147181
41336,8,2.079441542
41337,170,5.135798437
41338,5,1.609437912
41339,2,0.693147181
41340,14,2.63905733
41341,4,1.386294361
41342,4,1.386294361
41343,37,3.610917913
41344,8,2.079441542
41346,2,0.693147181
41347,36,3.583518938
41348,4,1.386294361
41349,13,2.564949357
41351,59,4.077537444
41352,22,3.091042453
41353,4,1.386294361
41354,396,5.981414211
41355,211,5.351858133
41356,7,1.945910149
41357,21,3.044522438
41358,54,3.988984047
41359,63,4.143134726
41360,4,1.386294361
41361,7,1.945910149
41363,12,2.48490665
41364,4,1.386294361
41365,903,6.805722553
41366,1,0
41367,1,0
41368,40,3.688879454
41369,1,0
41370,6,1.791759469
41371,6,1.791759469
41372,8,2.079441542
41373,4,1.386294361
41374,185,5.220355825
41375,3,1.098612289
41376,5,1.609437912
41378,27,3.295836866
41379,18,2.890371758
41380,109,4.691347882
41381,7,1.945910149
41382,5,1.609437912
41383,5,1.609437912
41384,2,0.693147181
41387,4,1.386294361
41388,11,2.397895273
41389,4,1.386294361
41390,6,1.791759469
41391,21,3.044522438
41392,52,3.951243719
41395,13,2.564949357
41396,2,0.693147181
41397,8,2.079441542
41399,138,4.927253685
41400,98,4.584967479
41401,7,1.945910149
41402,2,0.693147181
41403,4,1.386294361
41404,13,2.564949357
41405,3,1.098612289
41406,4,1.386294361
41407,17,2.833213344
41408,2,0.693147181
41409,12,2.48490665
41410,8,2.079441542
41412,11,2.397895273
41413,11,2.397895273
41414,11,2.397895273
41415,6,1.791759469
41416,4,1.386294361
41417,14,2.63905733
41418,7,1.945910149
41419,2,0.693147181
41420,234,5.455321115
41421,205,5.323009979
41423,10,2.302585093
41424,25,3.218875825
41425,2,0.693147181
41426,278,5.627621114
41427,3,1.098612289
41428,25,3.218875825
41429,101,4.615120517
41430,3,1.098612289
41431,303,5.713732806
41432,58,4.060443011
41433,32,3.465735903
41434,2,0.693147181
41435,14,2.63905733
41436,2,0.693147181
41437,72,4.276666119
41438,194,5.267858159
41439,49,3.891820298
41441,78,4.356708827
41442,16,2.772588722
41445,2,0.693147181
41446,1,0
41447,1,0
41448,2,0.693147181
41449,12,2.48490665
41451,4,1.386294361
41452,3,1.098612289
41453,194,5.267858159
41454,279,5.631211782
41456,2,0.693147181
41457,35,3.555348061
41458,173,5.153291595
41459,296,5.690359454
41461,44,3.784189634
41462,71,4.262679877
41463,227,5.424950017
41464,2,0.693147181
41465,2,0.693147181
41468,539,6.289715571
41473,144,4.9698133
41474,132,4.882801923
41476,31,3.433987204
41479,178,5.18178355
41480,36,3.583518938
41481,67,4.204692619
41491,27,3.295836866
41492,1,0
41493,575,6.354370041
41494,54,3.988984047
41506,6365,8.758569511
41507,30,3.401197382
41508,20,2.995732274
41514,2,0.693147181
41516,51,3.931825633
41518,44,3.784189634
41522,96,4.564348191
41523,233,5.451038454
41524,185,5.220355825
41525,4,1.386294361
41527,36,3.583518938
41530,19675,9.887104073
41531,2,0.693147181
41532,23,3.135494216
41533,16,2.772588722
41534,115,4.744932128
41535,176,5.170483995
41536,3,1.098612289
41537,314,5.749392986
41539,630,6.445719819
41540,4,1.386294361
41541,15,2.708050201
41544,1,0
41545,42,3.737669618
41552,2,0.693147181
41553,9,2.197224577
41554,195,5.272999559
41555,0,0
41556,2,0.693147181
41557,3,1.098612289
41558,7,1.945910149
41563,39,3.663561646
41564,58,4.060443011
41565,2,0.693147181
41566,58,4.060443011
41567,50,3.912023005
41568,28,3.33220451
41569,81,4.394449155
41570,98,4.584967479
41571,77,4.343805422
41572,25,3.218875825
41573,41,3.713572067
41576,46,3.828641396
41577,4,1.386294361
41578,0,0
41579,5,1.609437912
41580,8,2.079441542
41581,2,0.693147181
41582,21,3.044522438
41583,2,0.693147181
41584,5,1.609437912
41586,2,0.693147181
41587,5,1.609437912
41589,1,0
41590,1695,7.43543802
41591,34,3.526360525
41592,203,5.313205979
41594,28,3.33220451
41595,23,3.135494216
41596,177,5.176149733
41597,7,1.945910149
41599,14,2.63905733
41600,2,0.693147181
41601,2,0.693147181
41603,26,3.258096538
41604,26,3.258096538
41605,15,2.708050201
41606,5,1.609437912
41609,132,4.882801923
41610,144,4.9698133
41612,273,5.609471795
41613,75,4.317488114
41614,169,5.129898715
41616,9,2.197224577
41617,24,3.17805383
41618,16,2.772588722
41620,22,3.091042453
41621,2,0.693147181
41622,19,2.944438979
41623,38,3.63758616
41624,248,5.513428746
41625,2,0.693147181
41627,4,1.386294361
41628,3,1.098612289
41630,30,3.401197382
41632,60,4.094344562
41633,2,0.693147181
41634,91,4.510859507
41635,103,4.634728988
41636,15,2.708050201
41637,2,0.693147181
41638,3,1.098612289
41639,7,1.945910149
41640,7,1.945910149
41641,6,1.791759469
41642,36,3.583518938
41643,14,2.63905733
41644,2,0.693147181
41645,4,1.386294361
41646,10,2.302585093
41647,58,4.060443011
41648,5,1.609437912
41649,17,2.833213344
41650,19217,9.863550583
41651,4,1.386294361
41652,2,0.693147181
41657,23,3.135494216
41660,78,4.356708827
41661,18,2.890371758
41662,10,2.302585093
41663,18,2.890371758
41664,2,0.693147181
41667,2,0.693147181
41668,6,1.791759469
41669,14,2.63905733
41670,8,2.079441542
41671,2,0.693147181
41673,8,2.079441542
41674,16,2.772588722
41675,2,0.693147181
41676,2,0.693147181
41677,12,2.48490665
41678,16,2.772588722
41679,2,0.693147181
41680,6,1.791759469
41681,16,2.772588722
41684,24,3.17805383
41685,31,3.433987204
41686,5,1.609437912
41687,21,3.044522438
41688,107,4.672828834
41690,42,3.737669618
41691,77,4.343805422
41692,0,0
41695,106,4.663439094
41696,16,2.772588722
41698,143,4.96284463
41699,188,5.236441963
41700,168,5.123963979
41701,82,4.406719247
41702,39,3.663561646
41703,6,1.791759469
41704,172,5.147494477
41705,10,2.302585093
41706,29,3.36729583
41707,14,2.63905733
41708,4,1.386294361
41711,2,0.693147181
41713,16,2.772588722
41715,1,0
41716,55,4.007333185
41717,4,1.386294361
41718,2,0.693147181
41719,95,4.553876892
41720,4,1.386294361
41721,1,0
41722,39,3.663561646
41723,2,0.693147181
41724,6,1.791759469
41725,2,0.693147181
41726,4,1.386294361
41727,23,3.135494216
41728,1,0
41729,13,2.564949357
41730,5,1.609437912
41737,49,3.891820298
41738,103,4.634728988
41739,6,1.791759469
41740,23,3.135494216
41742,25,3.218875825
41743,139,4.934473933
41744,365,5.899897354
41745,718,6.576469569
41746,4,1.386294361
41747,35,3.555348061
41748,15,2.708050201
41749,38,3.63758616
41750,271,5.602118821
41751,161,5.081404365
41752,268,5.590986981
41754,91,4.510859507
41755,109,4.691347882
41757,12,2.48490665
41760,72,4.276666119
41764,130,4.86753445
41765,16,2.772588722
41766,40,3.688879454
41776,7,1.945910149
41777,13,2.564949357
41778,4,1.386294361
41779,64,4.158883083
41780,4,1.386294361
41781,2,0.693147181
41783,4,1.386294361
41790,727,6.588926478
41793,544,6.298949247
41794,55,4.007333185
41799,144,4.9698133
41800,132,4.882801923
41801,35,3.555348061
41803,42,3.737669618
41804,2,0.693147181
41805,66,4.189654742
41806,185,5.220355825
41814,2,0.693147181
41816,294,5.683579767
41819,3,1.098612289
41820,63,4.143134726
41822,90,4.49980967
41823,1,0
41825,8,2.079441542
41826,52,3.951243719
41828,4,1.386294361
41830,6,1.791759469
41832,187,5.231108617
41833,470,6.152732695
41834,507,6.228511004
41835,13,2.564949357
41836,34,3.526360525
41837,19,2.944438979
41838,102,4.624972813
41839,6,1.791759469
41841,5,1.609437912
41842,5,1.609437912
41844,18,2.890371758
41846,14,2.63905733
41847,2,0.693147181
41850,421,6.042632834
41852,93,4.532599493
41853,32,3.465735903
41854,10,2.302585093
41855,41,3.713572067
41856,2,0.693147181
41857,2,0.693147181
41858,1387,7.23489842
41859,6,1.791759469
41860,2917,7.97831097
41862,2,0.693147181
41863,11,2.397895273
41864,2,0.693147181
41865,10,2.302585093
41866,47,3.850147602
41871,29,3.36729583
41873,2,0.693147181
41874,2,0.693147181
41875,118,4.770684624
41877,99,4.59511985
41880,45,3.80666249
41881,2,0.693147181
41883,83,4.418840608
41884,6,1.791759469
41887,1,0
41888,22,3.091042453
41889,1,0
41893,64,4.158883083
41895,6,1.791759469
41896,1,0
41897,39,3.663561646
41898,4,1.386294361
41899,8,2.079441542
41900,6,1.791759469
41901,1,0
41902,81,4.394449155
41907,1,0
41908,3,1.098612289
41909,3,1.098612289
41911,3,1.098612289
41912,14,2.63905733
41914,126,4.836281907
41915,3,1.098612289
41916,131,4.875197323
41917,131,4.875197323
41918,14,2.63905733
41919,52,3.951243719
41920,14,2.63905733
41923,9,2.197224577
41925,169,5.129898715
41926,138,4.927253685
41932,8,2.079441542
41933,7,1.945910149
41934,3,1.098612289
41935,4,1.386294361
41936,36,3.583518938
41937,0,0
41938,17,2.833213344
41939,31,3.433987204
41940,4,1.386294361
41941,46,3.828641396
41943,3,1.098612289
41944,343,5.837730447
41945,3,1.098612289
41946,6,1.791759469
41947,4,1.386294361
41948,1,0
41949,21,3.044522438
41950,5,1.609437912
41952,13,2.564949357
41953,2,0.693147181
41954,3,1.098612289
41957,35,3.555348061
41958,21,3.044522438
41959,2,0.693147181
41960,4,1.386294361
41961,4,1.386294361
41962,13,2.564949357
41963,14,2.63905733
41964,10,2.302585093
41965,13,2.564949357
41966,37,3.610917913
41967,548,6.306275287
41968,3,1.098612289
41969,7,1.945910149
41970,4,1.386294361
41971,8,2.079441542
41972,32,3.465735903
41973,7,1.945910149
41977,2,0.693147181
41980,99,4.59511985
41981,918,6.822197391
41982,180,5.192956851
41983,27,3.295836866
41984,42,3.737669618
41985,12,2.48490665
41986,287,5.659482216
41987,119,4.779123493
41988,22,3.091042453
41990,91,4.510859507
41991,59,4.077537444
41992,22,3.091042453
41994,55,4.007333185
41995,75,4.317488114
41996,29,3.36729583
41997,68,4.219507705
41998,2,0.693147181
41999,77,4.343805422
42000,68,4.219507705
42001,7,1.945910149
42002,111,4.709530201
42003,1167,7.062191632
42004,270,5.598421959
42005,621,6.431331082
42006,139,4.934473933
42007,10,2.302585093
42008,1,0
42009,39,3.663561646
42010,10,2.302585093
42011,14,2.63905733
42012,4,1.386294361
42013,79,4.369447852
42014,102,4.624972813
42015,612,6.416732283
42017,54,3.988984047
42019,2,0.693147181
42022,20,2.995732274
42024,5,1.609437912
42026,2,0.693147181
42027,47,3.850147602
42028,4,1.386294361
42030,11,2.397895273
42031,62,4.127134385
42032,2,0.693147181
42033,30,3.401197382
42034,18,2.890371758
42035,63,4.143134726
42036,392,5.97126184
42037,2690,7.897296473
42038,3,1.098612289
42039,47305,10.76437128
42040,18310,9.815202638
42041,393,5.973809612
42043,227,5.424950017
42044,3,1.098612289
42048,66,4.189654742
42049,49,3.891820298
42050,66,4.189654742
42051,2,0.693147181
42052,2,0.693147181
42053,4,1.386294361
42054,4,1.386294361
42055,22,3.091042453
42056,10,2.302585093
42057,4,1.386294361
42058,2,0.693147181
42060,19012,9.852825638
42061,2,0.693147181
42062,6,1.791759469
42063,606,6.406879986
42064,32,3.465735903
42065,261,5.564520407
42066,141,4.94875989
42067,2,0.693147181
42068,48,3.871201011
42070,6,1.791759469
42072,31,3.433987204
42073,13,2.564949357
42074,2,0.693147181
42075,9,2.197224577
42076,25,3.218875825
42077,2,0.693147181
42078,3,1.098612289
42079,8,2.079441542
42080,4,1.386294361
42081,2,0.693147181
42083,117,4.762173935
42084,24,3.17805383
42086,101,4.615120517
42088,18,2.890371758
42089,35,3.555348061
42090,8,2.079441542
42091,8,2.079441542
42094,47,3.850147602
42095,24,3.17805383
42097,20,2.995732274
42098,3,1.098612289
42099,24,3.17805383
42100,18,2.890371758
42101,29,3.36729583
42110,5,1.609437912
42113,18,2.890371758
42114,9059,9.111514018
42115,2,0.693147181
42117,1,0
42119,784,6.66440902
42120,9,2.197224577
42121,17,2.833213344
42122,5,1.609437912
42123,166,5.111987788
42126,8,2.079441542
42127,9,2.197224577
42128,6,1.791759469
42129,3,1.098612289
42131,0,0
42132,0,0
42133,1258,7.137278437
42134,2,0.693147181
42135,1,0
42136,5,1.609437912
42137,36,3.583518938
42138,10,2.302585093
42139,4,1.386294361
42152,29,3.36729583
42154,4,1.386294361
42155,2,0.693147181
42156,6,1.791759469
42157,11816,9.377209824
42158,904,6.80682936
42162,31,3.433987204
42163,19,2.944438979
42164,15,2.708050201
42165,15,2.708050201
42166,1,0
42167,62,4.127134385
42168,11,2.397895273
42179,8,2.079441542
42183,11,2.397895273
42185,121,4.795790546
42187,10,2.302585093
42189,8,2.079441542
42190,22,3.091042453
42192,4,1.386294361
42195,19122,9.858594784
42196,777,6.65544035
42197,70,4.248495242
42198,32,3.465735903
42199,257,5.549076085
42200,179,5.187385806
42201,31,3.433987204
42203,1,0
42204,219,5.38907173
42206,627,6.440946541
42211,25,3.218875825
42212,5,1.609437912
42213,31,3.433987204
42214,666,6.501289671
42215,25,3.218875825
42216,10,2.302585093
42217,314,5.749392986
42218,12,2.48490665
42224,2,0.693147181
42225,15,2.708050201
42226,8,2.079441542
42230,2,0.693147181
42232,15,2.708050201
42234,501,6.216606101
42235,2,0.693147181
42236,147,4.990432587
42238,8,2.079441542
42239,2,0.693147181
42240,141,4.94875989
42241,7,1.945910149
42242,3,1.098612289
